industry,year,keyword,slope
Manufacturing & Industrial,2005,industry 4.0,0.0
Manufacturing & Industrial,2005,smart manufacturing,0.0
Manufacturing & Industrial,2006,industrial automation,-0.24584744396065147
Manufacturing & Industrial,2006,manufacturing technology,-0.5450733752620546
Manufacturing & Industrial,2006,industry 4.0,0.03023705853894534
Manufacturing & Industrial,2006,smart manufacturing,0.0
Manufacturing & Industrial,2007,industrial automation,-0.14159006611836802
Manufacturing & Industrial,2007,manufacturing technology,-0.2610062893081761
Manufacturing & Industrial,2007,industry 4.0,0.0
Manufacturing & Industrial,2007,smart manufacturing,0.0
Manufacturing & Industrial,2008,industrial automation,-0.12465731333655862
Manufacturing & Industrial,2008,manufacturing technology,-0.3496210288663119
Manufacturing & Industrial,2008,industry 4.0,-0.01773907434284793
Manufacturing & Industrial,2008,smart manufacturing,0.01685212062570553
Manufacturing & Industrial,2009,industrial automation,-0.12796323173681665
Manufacturing & Industrial,2009,manufacturing technology,-0.1520722464118691
Manufacturing & Industrial,2009,industry 4.0,0.0
Manufacturing & Industrial,2009,smart manufacturing,0.055233026931140156
Manufacturing & Industrial,2010,industrial automation,-0.07966457023060795
Manufacturing & Industrial,2010,manufacturing technology,-0.2508466376390905
Manufacturing & Industrial,2010,industry 4.0,-0.009595226576358654
Manufacturing & Industrial,2010,smart manufacturing,-0.005482986615062084
Manufacturing & Industrial,2011,industrial automation,-0.045073375262054474
Manufacturing & Industrial,2011,manufacturing technology,-0.05894210611191739
Manufacturing & Industrial,2011,industry 4.0,0.0
Manufacturing & Industrial,2011,smart manufacturing,0.016771488469601685
Manufacturing & Industrial,2012,industrial automation,-0.05926463473633285
Manufacturing & Industrial,2012,manufacturing technology,-0.12635058861473955
Manufacturing & Industrial,2012,industry 4.0,0.0
Manufacturing & Industrial,2012,smart manufacturing,-0.027092404450895013
Manufacturing & Industrial,2013,industrial automation,-0.11731978713110788
Manufacturing & Industrial,2013,manufacturing technology,-0.06789227543944523
Manufacturing & Industrial,2013,industry 4.0,0.05853894533139817
Manufacturing & Industrial,2013,smart manufacturing,0.021770682148040652
Manufacturing & Industrial,2014,industrial automation,0.0070956297371392064
Manufacturing & Industrial,2014,manufacturing technology,-0.04104176745686177
Manufacturing & Industrial,2014,industry 4.0,0.20343492985002423
Manufacturing & Industrial,2014,smart manufacturing,0.03975165295920015
Manufacturing & Industrial,2015,industrial automation,-0.0813578455087889
Manufacturing & Industrial,2015,manufacturing technology,-0.07273020480567645
Manufacturing & Industrial,2015,industry 4.0,0.3231736816642478
Manufacturing & Industrial,2015,smart manufacturing,0.01902918884050961
Manufacturing & Industrial,2016,industrial automation,0.008305112078697014
Manufacturing & Industrial,2016,manufacturing technology,0.026044186421544994
Manufacturing & Industrial,2016,industry 4.0,0.5475729721012741
Manufacturing & Industrial,2016,smart manufacturing,0.018061602967263356
Manufacturing & Industrial,2017,industrial automation,-0.030156426382841474
Manufacturing & Industrial,2017,manufacturing technology,-0.12796323173681665
Manufacturing & Industrial,2017,industry 4.0,0.38638929204966954
Manufacturing & Industrial,2017,smart manufacturing,0.02612481857764877
Manufacturing & Industrial,2018,industrial automation,-0.11433639735526525
Manufacturing & Industrial,2018,manufacturing technology,-0.18214804063860668
Manufacturing & Industrial,2018,industry 4.0,0.13530075794226745
Manufacturing & Industrial,2018,smart manufacturing,-0.014433155942589896
Manufacturing & Industrial,2019,industrial automation,0.030478955007256902
Manufacturing & Industrial,2019,manufacturing technology,-0.06490888566360263
Manufacturing & Industrial,2019,industry 4.0,0.12594742783422033
Manufacturing & Industrial,2019,smart manufacturing,0.0035478148685695945
Manufacturing & Industrial,2020,industrial automation,-0.14029995162070635
Manufacturing & Industrial,2020,manufacturing technology,-0.04975004031607803
Manufacturing & Industrial,2020,industry 4.0,-0.5460409611353008
Manufacturing & Industrial,2020,smart manufacturing,0.012497984196097416
Sports & Recreation,2005,fitness technology,-0.002580228995323336
Sports & Recreation,2005,sports technology,-0.0029833897758426054
Sports & Recreation,2005,wellness,0.04208998548621189
Sports & Recreation,2005,fitness apps,0.0
Sports & Recreation,2006,fitness technology,0.0
Sports & Recreation,2006,sports technology,0.0004031607805192711
Sports & Recreation,2006,wellness,-0.055233026931140176
Sports & Recreation,2006,fitness apps,0.0
Sports & Recreation,2007,fitness technology,0.0
Sports & Recreation,2007,sports technology,-0.002015803902596356
Sports & Recreation,2007,wellness,0.15029833897758427
Sports & Recreation,2007,fitness apps,0.0
Sports & Recreation,2008,fitness technology,0.0
Sports & Recreation,2008,sports technology,-0.0020964360587002098
Sports & Recreation,2008,wellness,-0.05918400258022904
Sports & Recreation,2008,fitness apps,0.0
Sports & Recreation,2009,fitness technology,0.0
Sports & Recreation,2009,sports technology,-0.002015803902596355
Sports & Recreation,2009,wellness,0.04128366392517337
Sports & Recreation,2009,fitness apps,0.0
Sports & Recreation,2010,fitness technology,0.0
Sports & Recreation,2010,sports technology,2.1028488013541044e-18
Sports & Recreation,2010,wellness,-0.16247379454926622
Sports & Recreation,2010,fitness apps,0.0025802289953233354
Sports & Recreation,2011,fitness technology,0.0
Sports & Recreation,2011,sports technology,2.1028488013541044e-18
Sports & Recreation,2011,wellness,-0.10070956297371396
Sports & Recreation,2011,fitness apps,0.0041928721174004195
Sports & Recreation,2012,fitness technology,0.0
Sports & Recreation,2012,sports technology,0.0
Sports & Recreation,2012,wellness,-0.08667956781164335
Sports & Recreation,2012,fitness apps,-2.1028488013541044e-18
Sports & Recreation,2013,fitness technology,0.0
Sports & Recreation,2013,sports technology,-0.002015803902596356
Sports & Recreation,2013,wellness,-0.05095952265763589
Sports & Recreation,2013,fitness apps,-0.002015803902596358
Sports & Recreation,2014,fitness technology,0.0
Sports & Recreation,2014,sports technology,-0.004112239961296565
Sports & Recreation,2014,wellness,-0.05958716336074829
Sports & Recreation,2014,fitness apps,-0.0014513788098693779
Sports & Recreation,2015,fitness technology,0.0
Sports & Recreation,2015,sports technology,-0.002015803902596355
Sports & Recreation,2015,wellness,0.0343492985002419
Sports & Recreation,2015,fitness apps,-0.00854700854700855
Sports & Recreation,2016,fitness technology,0.0
Sports & Recreation,2016,sports technology,-0.002257700370907916
Sports & Recreation,2016,wellness,-0.004837929366231267
Sports & Recreation,2016,fitness apps,-0.003950975649088858
Sports & Recreation,2017,fitness technology,0.0
Sports & Recreation,2017,sports technology,0.0
Sports & Recreation,2017,wellness,-0.15666827930978874
Sports & Recreation,2017,fitness apps,0.0
Sports & Recreation,2018,fitness technology,0.0
Sports & Recreation,2018,sports technology,-0.007660054829866152
Sports & Recreation,2018,wellness,-0.02217384292855994
Sports & Recreation,2018,fitness apps,-0.002015803902596358
Sports & Recreation,2019,fitness technology,0.0
Sports & Recreation,2019,sports technology,0.0009675858732462505
Sports & Recreation,2019,wellness,0.18746976294146106
Sports & Recreation,2019,fitness apps,-0.002015803902596358
Sports & Recreation,2020,fitness technology,0.0
Sports & Recreation,2020,sports technology,0.0030640219319464615
Sports & Recreation,2020,wellness,-0.19916142557651997
Sports & Recreation,2020,fitness apps,-0.006208676019996778
Communications & Telecom,2005,telecommunications,-0.04257377842283503
Communications & Telecom,2005,communication technology,-0.0037090791807772943
Communications & Telecom,2005,5g technology,0.0
Communications & Telecom,2005,telecom,0.010401548137397186
Communications & Telecom,2006,telecommunications,-0.03410740203193034
Communications & Telecom,2006,communication technology,-0.002015803902596356
Communications & Telecom,2006,5g technology,0.0
Communications & Telecom,2006,telecom,-0.127801967424609
Communications & Telecom,2007,telecommunications,-0.02604418642154491
Communications & Telecom,2007,communication technology,-0.002015803902596356
Communications & Telecom,2007,5g technology,0.0
Communications & Telecom,2007,telecom,-0.16505402354458962
Communications & Telecom,2008,telecommunications,-0.027092404450895016
Communications & Telecom,2008,communication technology,-0.002015803902596356
Communications & Telecom,2008,5g technology,0.0
Communications & Telecom,2008,telecom,-0.13199483954200938
Communications & Telecom,2009,telecommunications,-0.009595226576358652
Communications & Telecom,2009,communication technology,0.0
Communications & Telecom,2009,5g technology,0.0
Communications & Telecom,2009,telecom,0.010401548137397194
Communications & Telecom,2010,telecommunications,-0.014110627318174487
Communications & Telecom,2010,communication technology,0.0
Communications & Telecom,2010,5g technology,0.0
Communications & Telecom,2010,telecom,-0.3126108692146428
Communications & Telecom,2011,telecommunications,-0.009756490888566359
Communications & Telecom,2011,communication technology,1.7346436489261497e-19
Communications & Telecom,2011,5g technology,0.0
Communications & Telecom,2011,telecom,-0.3977584260603129
Communications & Telecom,2012,telecommunications,-0.01685212062570553
Communications & Telecom,2012,communication technology,0.006128043863892921
Communications & Telecom,2012,5g technology,0.0
Communications & Telecom,2012,telecom,-0.25205611998064825
Communications & Telecom,2013,telecommunications,-0.021044992743105954
Communications & Telecom,2013,communication technology,-0.005402354458958232
Communications & Telecom,2013,5g technology,0.0
Communications & Telecom,2013,telecom,-0.05620061280438641
Communications & Telecom,2014,telecommunications,-0.019271085308821156
Communications & Telecom,2014,communication technology,-0.004273504273504274
Communications & Telecom,2014,5g technology,0.0
Communications & Telecom,2014,telecom,-0.11175616835994197
Communications & Telecom,2015,telecommunications,-0.01435252378648605
Communications & Telecom,2015,communication technology,-0.002015803902596355
Communications & Telecom,2015,5g technology,0.0
Communications & Telecom,2015,telecom,-0.2187550395097565
Communications & Telecom,2016,telecommunications,-0.0067731011127237515
Communications & Telecom,2016,communication technology,-0.0038703434929850005
Communications & Telecom,2016,5g technology,0.0
Communications & Telecom,2016,telecom,-0.3243831640058056
Communications & Telecom,2017,telecommunications,-0.02499596839219481
Communications & Telecom,2017,communication technology,-0.0066924689566199
Communications & Telecom,2017,5g technology,0.0
Communications & Telecom,2017,telecom,0.0024995968392194905
Communications & Telecom,2018,telecommunications,-0.02193194646024835
Communications & Telecom,2018,communication technology,-0.007418158361554589
Communications & Telecom,2018,5g technology,0.00419287211740042
Communications & Telecom,2018,telecom,-0.196903725205612
Communications & Telecom,2019,telecommunications,-0.017900338655055633
Communications & Telecom,2019,communication technology,0.00016126431220771017
Communications & Telecom,2019,5g technology,-0.0023383325270117717
Communications & Telecom,2019,telecom,-0.013788098693759054
Communications & Telecom,2020,telecommunications,-0.023625221738429285
Communications & Telecom,2020,communication technology,0.02233510724076762
Communications & Telecom,2020,5g technology,-0.014916948879213032
Communications & Telecom,2020,telecom,-0.10659571036929529
Energy & Clean Tech,2005,clean energy,0.005241090146750526
Energy & Clean Tech,2005,renewable energy,-0.03378487340751488
Energy & Clean Tech,2005,cleantech,-0.0010482180293501036
Energy & Clean Tech,2005,solar energy,-0.080712788259958
Energy & Clean Tech,2005,energy technology,-0.010320915981293338
Energy & Clean Tech,2006,clean energy,-0.03378487340751492
Energy & Clean Tech,2006,renewable energy,-0.25778100306402196
Energy & Clean Tech,2006,cleantech,0.0334623447830995
Energy & Clean Tech,2006,solar energy,-0.520480567650379
Energy & Clean Tech,2006,energy technology,-0.07006934365424933
Energy & Clean Tech,2007,clean energy,0.022496371552975333
Energy & Clean Tech,2007,renewable energy,-0.025560393484921763
Energy & Clean Tech,2007,cleantech,0.026527979358168044
Energy & Clean Tech,2007,solar energy,-0.060232220609579064
Energy & Clean Tech,2007,energy technology,0.0007256894049346877
Energy & Clean Tech,2008,clean energy,0.05507176261893244
Energy & Clean Tech,2008,renewable energy,0.02749556523141434
Energy & Clean Tech,2008,cleantech,-0.005724883083373649
Energy & Clean Tech,2008,solar energy,-0.06482825350749875
Energy & Clean Tech,2008,energy technology,0.012659248508305116
Energy & Clean Tech,2009,clean energy,0.018061602967263356
Energy & Clean Tech,2009,renewable energy,-0.1691662635058861
Energy & Clean Tech,2009,cleantech,0.014916948879213035
Energy & Clean Tech,2009,solar energy,-0.36292533462344784
Energy & Clean Tech,2009,energy technology,-0.008305112078696978
Energy & Clean Tech,2010,clean energy,-0.08264796000645058
Energy & Clean Tech,2010,renewable energy,-0.2994678277697146
Energy & Clean Tech,2010,cleantech,-0.011772294791162714
Energy & Clean Tech,2010,solar energy,-0.45903886469924204
Energy & Clean Tech,2010,energy technology,-0.0343492985002419
Energy & Clean Tech,2011,clean energy,-0.05063699403322043
Energy & Clean Tech,2011,renewable energy,-0.20416061925495885
Energy & Clean Tech,2011,cleantech,-0.032817287534268665
Energy & Clean Tech,2011,solar energy,-0.2885824866956942
Energy & Clean Tech,2011,energy technology,-0.045718432510885344
Energy & Clean Tech,2012,clean energy,-0.11167553620383809
Energy & Clean Tech,2012,renewable energy,-0.1992420577326238
Energy & Clean Tech,2012,cleantech,-0.041444928237381065
Energy & Clean Tech,2012,solar energy,-0.4111433639735527
Energy & Clean Tech,2012,energy technology,-0.041686824705692634
Energy & Clean Tech,2013,clean energy,-0.0832930172552814
Energy & Clean Tech,2013,renewable energy,-0.2177068214804064
Energy & Clean Tech,2013,cleantech,-0.031527173036607
Energy & Clean Tech,2013,solar energy,-0.2723754233188196
Energy & Clean Tech,2013,energy technology,-0.04668601838413159
Energy & Clean Tech,2014,clean energy,-0.03249475890985324
Energy & Clean Tech,2014,renewable energy,-0.12780196742460892
Energy & Clean Tech,2014,cleantech,-0.031527173036606994
Energy & Clean Tech,2014,solar energy,-0.16650540235445896
Energy & Clean Tech,2014,energy technology,-0.03652636671504596
Energy & Clean Tech,2015,clean energy,0.020480567650378978
Energy & Clean Tech,2015,renewable energy,-0.031043380099983846
Energy & Clean Tech,2015,cleantech,-0.00903080148363167
Energy & Clean Tech,2015,solar energy,-0.007660054829866088
Energy & Clean Tech,2015,energy technology,-0.010320915981293336
Energy & Clean Tech,2016,clean energy,0.003144654088050325
Energy & Clean Tech,2016,renewable energy,-0.01032091598129333
Energy & Clean Tech,2016,cleantech,-0.013304305757135945
Energy & Clean Tech,2016,solar energy,-0.21165940977261732
Energy & Clean Tech,2016,energy technology,-0.02604418642154491
Energy & Clean Tech,2017,clean energy,-0.06990807934204162
Energy & Clean Tech,2017,renewable energy,-0.2741493307531044
Energy & Clean Tech,2017,cleantech,-0.02120625705531366
Energy & Clean Tech,2017,solar energy,-0.3330914368650217
Energy & Clean Tech,2017,energy technology,-0.032010965973230124
Energy & Clean Tech,2018,clean energy,-0.040880503144654086
Energy & Clean Tech,2018,renewable energy,-0.2106111917432672
Energy & Clean Tech,2018,cleantech,-0.023463957426221583
Energy & Clean Tech,2018,solar energy,-0.287050475729721
Energy & Clean Tech,2018,energy technology,-0.03523625221738429
Energy & Clean Tech,2019,clean energy,-0.012578616352201248
Energy & Clean Tech,2019,renewable energy,-0.09192065795839378
Energy & Clean Tech,2019,cleantech,-0.0018545395903886448
Energy & Clean Tech,2019,solar energy,-0.20222544750846633
Energy & Clean Tech,2019,energy technology,-0.006369940332204483
Energy & Clean Tech,2020,clean energy,0.24496049024350916
Energy & Clean Tech,2020,renewable energy,-0.04999193678438956
Energy & Clean Tech,2020,cleantech,-0.015965166908563134
Energy & Clean Tech,2020,solar energy,-0.08208353491372355
Energy & Clean Tech,2020,energy technology,0.029269472665699094
Enterprise & Business Services,2005,business software,-0.4950008063215611
Enterprise & Business Services,2005,enterprise solutions,-0.01790033865505564
Enterprise & Business Services,2005,business services,-0.4064666989195291
Enterprise & Business Services,2005,b2b software,-0.00532172230285438
Enterprise & Business Services,2006,business software,-0.46016771488469616
Enterprise & Business Services,2006,enterprise solutions,-0.036284470246734396
Enterprise & Business Services,2006,business services,-0.3334139654894372
Enterprise & Business Services,2006,b2b software,-0.001451378809869376
Enterprise & Business Services,2007,business software,-0.2858409933881632
Enterprise & Business Services,2007,enterprise solutions,-0.037816481212707635
Enterprise & Business Services,2007,business services,-0.3309143686502178
Enterprise & Business Services,2007,b2b software,0.002822125463634899
Enterprise & Business Services,2008,business software,-0.36784389614578294
Enterprise & Business Services,2008,enterprise solutions,-0.03265602322206096
Enterprise & Business Services,2008,business services,-0.3880019351717466
Enterprise & Business Services,2008,b2b software,-0.0020158039025963592
Enterprise & Business Services,2009,business software,-0.11127237542331885
Enterprise & Business Services,2009,enterprise solutions,-0.00048379293662311645
Enterprise & Business Services,2009,business services,-0.11006289308176097
Enterprise & Business Services,2009,b2b software,-0.004192872117400419
Enterprise & Business Services,2010,business software,-0.403241412675375
Enterprise & Business Services,2010,enterprise solutions,-0.03265602322206096
Enterprise & Business Services,2010,business services,-0.382760845024996
Enterprise & Business Services,2010,b2b software,0.0021770682148040655
Enterprise & Business Services,2011,business software,-0.25729721012739887
Enterprise & Business Services,2011,enterprise solutions,-0.0063699403322044785
Enterprise & Business Services,2011,business services,-0.33075310433801003
Enterprise & Business Services,2011,b2b software,-0.006208676019996776
Enterprise & Business Services,2012,business software,-0.25503950975649087
Enterprise & Business Services,2012,enterprise solutions,-0.03096274794388003
Enterprise & Business Services,2012,business services,-0.3642154491211096
Enterprise & Business Services,2012,b2b software,-0.001370746653765522
Enterprise & Business Services,2013,business software,-0.26269956458635707
Enterprise & Business Services,2013,enterprise solutions,-0.013304305757135943
Enterprise & Business Services,2013,business services,-0.2690695049185615
Enterprise & Business Services,2013,b2b software,0.0
Enterprise & Business Services,2014,business software,-0.23294629898403488
Enterprise & Business Services,2014,enterprise solutions,-0.025237864860506366
Enterprise & Business Services,2014,business services,-0.3166424770198355
Enterprise & Business Services,2014,b2b software,0.0
Enterprise & Business Services,2015,business software,-0.20141912594742786
Enterprise & Business Services,2015,enterprise solutions,-0.02910820835349137
Enterprise & Business Services,2015,business services,-0.22972101273988066
Enterprise & Business Services,2015,b2b software,0.0
Enterprise & Business Services,2016,business software,-0.07450411223996128
Enterprise & Business Services,2016,enterprise solutions,-0.009837123044670213
Enterprise & Business Services,2016,business services,-0.2796323173681664
Enterprise & Business Services,2016,b2b software,0.0011288501854539593
Enterprise & Business Services,2017,business software,-0.03362360909530721
Enterprise & Business Services,2017,enterprise solutions,-0.005886147395581358
Enterprise & Business Services,2017,business services,-0.2436703757458475
Enterprise & Business Services,2017,b2b software,0.006208676019996776
Enterprise & Business Services,2018,business software,-0.11860990162876958
Enterprise & Business Services,2018,enterprise solutions,-0.00782131914207386
Enterprise & Business Services,2018,business services,-0.2658442186744074
Enterprise & Business Services,2018,b2b software,-0.003386550556361877
Enterprise & Business Services,2019,business software,0.03217223028543785
Enterprise & Business Services,2019,enterprise solutions,0.0008869537171423966
Enterprise & Business Services,2019,business services,-0.10159651669085629
Enterprise & Business Services,2019,b2b software,0.0025802289953233367
Enterprise & Business Services,2020,business software,-0.037413320432188354
Enterprise & Business Services,2020,enterprise solutions,-0.02152878567972908
Enterprise & Business Services,2020,business services,-0.22093210772456057
Enterprise & Business Services,2020,b2b software,0.0
Security & Privacy,2005,cybersecurity,0.002177068214804064
Security & Privacy,2005,information security,-0.27237542331881953
Security & Privacy,2005,data privacy,-0.00766005482986614
Security & Privacy,2005,network security,-0.39945170133849384
Security & Privacy,2006,cybersecurity,-0.015723270440251576
Security & Privacy,2006,information security,-0.28834059022738273
Security & Privacy,2006,data privacy,-0.06313497822931785
Security & Privacy,2006,network security,-0.36292533462344784
Security & Privacy,2007,cybersecurity,0.0209643605870021
Security & Privacy,2007,information security,-0.2573778422835027
Security & Privacy,2007,data privacy,-0.01741654571843251
Security & Privacy,2007,network security,-0.26366715045960337
Security & Privacy,2008,cybersecurity,0.0058861473955813615
Security & Privacy,2008,information security,-0.22625383002741498
Security & Privacy,2008,data privacy,-0.02096436058700209
Security & Privacy,2008,network security,-0.15255603934849218
Security & Privacy,2009,cybersecurity,0.08143847766489277
Security & Privacy,2009,information security,-0.14586357039187228
Security & Privacy,2009,data privacy,-0.022335107240767618
Security & Privacy,2009,network security,0.013223673601032108
Security & Privacy,2010,cybersecurity,-0.0037090791807772895
Security & Privacy,2010,information security,-0.21085308821157875
Security & Privacy,2010,data privacy,-0.04386389292049668
Security & Privacy,2010,network security,-0.15505563618771168
Security & Privacy,2011,cybersecurity,0.030801483631672327
Security & Privacy,2011,information security,-0.21359458151910984
Security & Privacy,2011,data privacy,-0.03515562006128044
Security & Privacy,2011,network security,-0.2587485889372682
Security & Privacy,2012,cybersecurity,0.004918561522335112
Security & Privacy,2012,information security,-0.20351556200612805
Security & Privacy,2012,data privacy,-0.038622802773746176
Security & Privacy,2012,network security,-0.2843896145782938
Security & Privacy,2013,cybersecurity,-0.06337687469762941
Security & Privacy,2013,information security,-0.1715852281890018
Security & Privacy,2013,data privacy,-0.01540074181583615
Security & Privacy,2013,network security,-0.15618448637316565
Security & Privacy,2014,cybersecurity,0.0983712304467022
Security & Privacy,2014,information security,-0.14126753749395254
Security & Privacy,2014,data privacy,-0.06361877116594097
Security & Privacy,2014,network security,-0.13747782615707144
Security & Privacy,2015,cybersecurity,0.19045315271730373
Security & Privacy,2015,information security,-0.14263828414771806
Security & Privacy,2015,data privacy,-0.027253668763102715
Security & Privacy,2015,network security,-0.05015320109659731
Security & Privacy,2016,cybersecurity,0.060474117077890736
Security & Privacy,2016,information security,-0.015481373971939955
Security & Privacy,2016,data privacy,-0.009675858732462498
Security & Privacy,2016,network security,-0.0008869537171423752
Security & Privacy,2017,cybersecurity,0.1379616190936946
Security & Privacy,2017,information security,-0.18626028059990327
Security & Privacy,2017,data privacy,0.07192388324463797
Security & Privacy,2017,network security,-0.04410578938880826
Security & Privacy,2018,cybersecurity,0.27052088372843097
Security & Privacy,2018,information security,-0.11207869698435734
Security & Privacy,2018,data privacy,-0.07587485889372682
Security & Privacy,2018,network security,-0.04265441057893887
Security & Privacy,2019,cybersecurity,0.23302693114013878
Security & Privacy,2019,information security,-0.051443315594258965
Security & Privacy,2019,data privacy,0.04015481373971943
Security & Privacy,2019,network security,-0.021044992743105933
Security & Privacy,2020,cybersecurity,0.0008063215610385718
Security & Privacy,2020,information security,0.0022577003709079563
Security & Privacy,2020,data privacy,-0.12941461054668602
Security & Privacy,2020,network security,-0.02459280761167552
AI & Machine Learning,2005,artificial intelligence,-0.4950008063215611
AI & Machine Learning,2005,machine learning,-0.11586840832123851
AI & Machine Learning,2005,deep learning,0.011288501854539595
AI & Machine Learning,2005,ai technology,0.006773101112723755
AI & Machine Learning,2006,artificial intelligence,-0.29221093372036766
AI & Machine Learning,2006,machine learning,-0.1065957103692953
AI & Machine Learning,2006,deep learning,-0.005966779551685212
AI & Machine Learning,2006,ai technology,0.0
AI & Machine Learning,2007,artificial intelligence,-0.2401225608772779
AI & Machine Learning,2007,machine learning,-0.06982744718593775
AI & Machine Learning,2007,deep learning,0.016368327689082404
AI & Machine Learning,2007,ai technology,0.0026608611514271907
AI & Machine Learning,2008,artificial intelligence,-0.28116432833413973
AI & Machine Learning,2008,machine learning,-0.07982583454281567
AI & Machine Learning,2008,deep learning,0.0313659087243993
AI & Machine Learning,2008,ai technology,0.0056442509272697965
AI & Machine Learning,2009,artificial intelligence,0.1631188517980972
AI & Machine Learning,2009,machine learning,0.037897113368811505
AI & Machine Learning,2009,deep learning,-0.005724883083373646
AI & Machine Learning,2009,ai technology,-0.007418158361554588
AI & Machine Learning,2010,artificial intelligence,-0.17682631833575232
AI & Machine Learning,2010,machine learning,-0.012497984196097395
AI & Machine Learning,2010,deep learning,-0.0004837929366231177
AI & Machine Learning,2010,ai technology,-0.0071762618932430244
AI & Machine Learning,2011,artificial intelligence,0.43702628608288996
AI & Machine Learning,2011,machine learning,0.1977100467666506
AI & Machine Learning,2011,deep learning,0.008869537171423966
AI & Machine Learning,2011,ai technology,0.00628930817610063
AI & Machine Learning,2012,artificial intelligence,-0.3016448959845187
AI & Machine Learning,2012,machine learning,0.07990646669891956
AI & Machine Learning,2012,deep learning,0.06523141428801807
AI & Machine Learning,2012,ai technology,-0.014433155942589907
AI & Machine Learning,2013,artificial intelligence,-0.032333494597645535
AI & Machine Learning,2013,machine learning,0.2947105305595873
AI & Machine Learning,2013,deep learning,0.11111111111111113
AI & Machine Learning,2013,ai technology,-0.00306402193194646
AI & Machine Learning,2014,artificial intelligence,0.15457184325108855
AI & Machine Learning,2014,machine learning,0.24608934042896316
AI & Machine Learning,2014,deep learning,0.1465086276407032
AI & Machine Learning,2014,ai technology,0.00048379293662312534
AI & Machine Learning,2015,artificial intelligence,0.11586840832123853
AI & Machine Learning,2015,machine learning,0.49113046282857614
AI & Machine Learning,2015,deep learning,0.22681825512014198
AI & Machine Learning,2015,ai technology,0.004596032897919692
AI & Machine Learning,2016,artificial intelligence,0.16868247056926308
AI & Machine Learning,2016,machine learning,0.6762618932430254
AI & Machine Learning,2016,deep learning,0.30140299951620714
AI & Machine Learning,2016,ai technology,0.009030801483631676
AI & Machine Learning,2017,artificial intelligence,0.5173359135623288
AI & Machine Learning,2017,machine learning,0.5634575068537333
AI & Machine Learning,2017,deep learning,0.16795678116432838
AI & Machine Learning,2017,ai technology,0.028624415416868255
AI & Machine Learning,2018,artificial intelligence,-0.14675052410901468
AI & Machine Learning,2018,machine learning,0.11506208676020002
AI & Machine Learning,2018,deep learning,-8.063215610384983e-05
AI & Machine Learning,2018,ai technology,0.0010482180293501049
AI & Machine Learning,2019,artificial intelligence,0.03442993065634579
AI & Machine Learning,2019,machine learning,0.15086276407031127
AI & Machine Learning,2019,deep learning,-0.0014513788098693733
AI & Machine Learning,2019,ai technology,0.00838574423480084
AI & Machine Learning,2020,artificial intelligence,-0.12957587485889374
AI & Machine Learning,2020,machine learning,-0.3818738913078536
AI & Machine Learning,2020,deep learning,-0.15457184325108853
AI & Machine Learning,2020,ai technology,-0.0024995968392194797
Customer Service & CRM,2005,crm software,-0.010159651669085631
Customer Service & CRM,2005,customer service,0.06829543621996453
Customer Service & CRM,2005,customer experience,0.0003225286244154185
Customer Service & CRM,2005,help desk software,-0.016287695532978555
Customer Service & CRM,2006,crm software,-0.014997581035316886
Customer Service & CRM,2006,customer service,-0.042009353330108065
Customer Service & CRM,2006,customer experience,-0.003950975649088857
Customer Service & CRM,2006,help desk software,-0.02330269311401387
Customer Service & CRM,2007,crm software,-0.017174649250120952
Customer Service & CRM,2007,customer service,0.20706337687469767
Customer Service & CRM,2007,customer experience,0.002177068214804064
Customer Service & CRM,2007,help desk software,-0.0021770682148040633
Customer Service & CRM,2008,crm software,-0.002015803902596356
Customer Service & CRM,2008,customer service,0.6234478309950009
Customer Service & CRM,2008,customer experience,0.0
Customer Service & CRM,2008,help desk software,-0.0016126431220770847
Customer Service & CRM,2009,crm software,-0.002015803902596355
Customer Service & CRM,2009,customer service,0.4721819061441703
Customer Service & CRM,2009,customer experience,0.0
Customer Service & CRM,2009,help desk software,-0.004918561522335108
Customer Service & CRM,2010,crm software,-0.023786486050636994
Customer Service & CRM,2010,customer service,0.209079180777294
Customer Service & CRM,2010,customer experience,-0.002015803902596355
Customer Service & CRM,2010,help desk software,-0.00153201096597323
Customer Service & CRM,2011,crm software,0.0
Customer Service & CRM,2011,customer service,0.3309143686502178
Customer Service & CRM,2011,customer experience,2.1028488013541044e-18
Customer Service & CRM,2011,help desk software,0.0
Customer Service & CRM,2012,crm software,-0.002015803902596356
Customer Service & CRM,2012,customer service,0.3434123528463152
Customer Service & CRM,2012,customer experience,-0.002015803902596356
Customer Service & CRM,2012,help desk software,0.0
Customer Service & CRM,2013,crm software,-0.002015803902596356
Customer Service & CRM,2013,customer service,0.3174487985808741
Customer Service & CRM,2013,customer experience,-0.002015803902596356
Customer Service & CRM,2013,help desk software,0.0
Customer Service & CRM,2014,crm software,-0.004112239961296565
Customer Service & CRM,2014,customer service,0.29979035639413004
Customer Service & CRM,2014,customer experience,-0.002015803902596355
Customer Service & CRM,2014,help desk software,0.0
Customer Service & CRM,2015,crm software,-0.004192872117400417
Customer Service & CRM,2015,customer service,0.38340590227382687
Customer Service & CRM,2015,customer experience,-0.002015803902596355
Customer Service & CRM,2015,help desk software,0.0
Customer Service & CRM,2016,crm software,-0.002741493307531043
Customer Service & CRM,2016,customer service,0.2142396387679407
Customer Service & CRM,2016,customer experience,2.1028488013541044e-18
